2025-06-07T10:44:53.929Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:45:03.929Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:45:13.932Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:45:23.931Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:45:33.933Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:45:43.936Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:45:53.937Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:46:03.938Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T10:46:13.941Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:46:23.942Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:46:33.943Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:46:43.946Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:46:53.946Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:47:03.949Z | CPU temp: 41.3°C | CPU load: 0.00
2025-06-07T10:47:13.950Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:47:23.950Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:47:33.953Z | CPU temp: 41.3°C | CPU load: 0.00
2025-06-07T10:47:43.955Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T10:47:53.956Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:48:03.957Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:48:13.960Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:48:23.967Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:48:33.965Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:48:43.968Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:48:53.974Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:49:03.974Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:49:13.976Z | CPU temp: 42.8°C | CPU load: 0.08
2025-06-07T10:49:23.983Z | CPU temp: 43.3°C | CPU load: 0.07
2025-06-07T10:49:33.982Z | CPU temp: 42.3°C | CPU load: 0.06
2025-06-07T10:49:43.985Z | CPU temp: 42.8°C | CPU load: 0.05
2025-06-07T10:49:53.985Z | CPU temp: 42.3°C | CPU load: 0.04
2025-06-07T10:50:03.985Z | CPU temp: 43.3°C | CPU load: 0.03
2025-06-07T10:50:13.988Z | CPU temp: 41.8°C | CPU load: 0.03
2025-06-07T10:50:23.993Z | CPU temp: 41.3°C | CPU load: 0.02
2025-06-07T10:50:33.994Z | CPU temp: 41.8°C | CPU load: 0.10
2025-06-07T10:50:43.995Z | CPU temp: 42.8°C | CPU load: 0.08
2025-06-07T10:50:54.001Z | CPU temp: 42.8°C | CPU load: 0.07
2025-06-07T10:51:04.001Z | CPU temp: 41.8°C | CPU load: 0.06
2025-06-07T10:51:14.004Z | CPU temp: 43.8°C | CPU load: 0.05
2025-06-07T10:51:24.010Z | CPU temp: 41.8°C | CPU load: 0.04
2025-06-07T10:51:34.009Z | CPU temp: 42.8°C | CPU load: 0.03
2025-06-07T10:51:44.011Z | CPU temp: 42.3°C | CPU load: 0.03
2025-06-07T10:51:54.018Z | CPU temp: 41.8°C | CPU load: 0.02
2025-06-07T10:52:04.018Z | CPU temp: 42.3°C | CPU load: 0.02
2025-06-07T10:52:14.020Z | CPU temp: 43.3°C | CPU load: 0.02
2025-06-07T10:52:24.026Z | CPU temp: 41.8°C | CPU load: 0.01
2025-06-07T10:52:34.026Z | CPU temp: 43.3°C | CPU load: 0.01
2025-06-07T10:52:44.029Z | CPU temp: 42.8°C | CPU load: 0.01
2025-06-07T10:52:54.034Z | CPU temp: 42.3°C | CPU load: 0.01
2025-06-07T10:53:04.034Z | CPU temp: 43.3°C | CPU load: 0.01
2025-06-07T10:53:14.037Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:53:24.043Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:53:34.041Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:53:44.045Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:53:54.049Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:54:04.049Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:54:14.053Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:54:24.059Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T10:54:34.059Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:54:44.061Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:54:54.067Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:55:04.066Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:55:14.069Z | CPU temp: 42.8°C | CPU load: 0.08
2025-06-07T10:55:24.075Z | CPU temp: 43.3°C | CPU load: 0.07
2025-06-07T10:55:34.076Z | CPU temp: 42.8°C | CPU load: 0.06
2025-06-07T10:55:44.078Z | CPU temp: 42.3°C | CPU load: 0.05
2025-06-07T10:55:54.081Z | CPU temp: 42.3°C | CPU load: 0.04
2025-06-07T10:56:04.082Z | CPU temp: 42.8°C | CPU load: 0.03
2025-06-07T10:56:14.083Z | CPU temp: 41.8°C | CPU load: 0.03
2025-06-07T10:56:24.092Z | CPU temp: 42.3°C | CPU load: 0.02
2025-06-07T10:56:34.092Z | CPU temp: 43.3°C | CPU load: 0.02
2025-06-07T10:56:44.093Z | CPU temp: 42.8°C | CPU load: 0.02
2025-06-07T10:56:54.099Z | CPU temp: 42.8°C | CPU load: 0.01
2025-06-07T10:57:04.098Z | CPU temp: 41.8°C | CPU load: 0.01
2025-06-07T10:57:14.100Z | CPU temp: 41.8°C | CPU load: 0.01
2025-06-07T10:57:24.107Z | CPU temp: 42.8°C | CPU load: 0.01
2025-06-07T10:57:34.107Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T10:57:44.109Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:57:54.115Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T10:58:04.116Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:58:14.116Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:58:24.127Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:58:34.122Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T10:58:44.124Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T10:58:54.129Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T10:59:04.130Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:59:14.134Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T10:59:24.137Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:59:34.138Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T10:59:44.139Z | CPU temp: 43.8°C | CPU load: 0.00
2025-06-07T10:59:54.146Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T11:00:04.146Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T11:00:14.147Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T11:00:24.154Z | CPU temp: 43.8°C | CPU load: 0.00
2025-06-07T11:00:34.154Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T11:00:44.156Z | CPU temp: 42.3°C | CPU load: 0.08
2025-06-07T11:00:54.161Z | CPU temp: 41.8°C | CPU load: 0.07
2025-06-07T11:01:04.162Z | CPU temp: 42.8°C | CPU load: 0.06
2025-06-07T11:01:14.163Z | CPU temp: 42.3°C | CPU load: 0.05
2025-06-07T11:01:24.171Z | CPU temp: 43.3°C | CPU load: 0.04
2025-06-07T11:01:34.169Z | CPU temp: 44.8°C | CPU load: 0.03
2025-06-07T11:01:44.171Z | CPU temp: 43.3°C | CPU load: 0.03
2025-06-07T11:01:54.176Z | CPU temp: 44.3°C | CPU load: 0.02
2025-06-07T11:02:04.177Z | CPU temp: 41.3°C | CPU load: 0.02
2025-06-07T11:02:14.178Z | CPU temp: 42.3°C | CPU load: 0.02
2025-06-07T11:02:24.183Z | CPU temp: 44.3°C | CPU load: 0.01
2025-06-07T11:02:34.184Z | CPU temp: 44.3°C | CPU load: 0.01
2025-06-07T11:02:44.187Z | CPU temp: 43.3°C | CPU load: 0.01
2025-06-07T11:02:54.191Z | CPU temp: 43.3°C | CPU load: 0.01
2025-06-07T11:03:04.192Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T11:03:14.194Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T11:03:24.201Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T11:03:34.200Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T11:03:44.201Z | CPU temp: 41.8°C | CPU load: 0.00
2025-06-07T11:03:54.207Z | CPU temp: 43.8°C | CPU load: 0.00
2025-06-07T11:04:04.208Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T11:04:14.209Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T11:04:24.213Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T11:04:34.214Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T11:04:44.216Z | CPU temp: 42.3°C | CPU load: 0.00
2025-06-07T11:04:54.218Z | CPU temp: 43.3°C | CPU load: 0.00
2025-06-07T11:05:04.217Z | CPU temp: 42.8°C | CPU load: 0.00
2025-06-07T11:05:14.220Z | CPU temp: 43.3°C | CPU load: 0.07
2025-06-07T11:05:24.220Z | CPU temp: 42.8°C | CPU load: 0.06
2025-06-07T11:05:34.220Z | CPU temp: 43.3°C | CPU load: 0.05
2025-06-07T11:05:44.222Z | CPU temp: 43.8°C | CPU load: 0.04
2025-06-07T11:05:54.225Z | CPU temp: 44.3°C | CPU load: 0.04
2025-06-07T11:06:04.225Z | CPU temp: 42.8°C | CPU load: 0.03
2025-06-07T11:06:14.229Z | CPU temp: 43.8°C | CPU load: 0.02
2025-06-07T11:06:24.227Z | CPU temp: 43.3°C | CPU load: 0.02
2025-06-07T11:06:34.236Z | CPU temp: 44.3°C | CPU load: 0.02
2025-06-07T11:06:44.234Z | CPU temp: 42.8°C | CPU load: 0.01
2025-06-07T11:06:54.238Z | CPU temp: 44.3°C | CPU load: 0.01
2025-06-07T11:07:04.237Z | CPU temp: 43.3°C | CPU load: 0.01
2025-06-07T11:07:14.239Z | CPU temp: 43.3°C | CPU load: 0.01
2025-06-07T11:07:24.245Z | CPU temp: 42.8°C | CPU load: 0.01
2025-06-07T11:07:34.247Z | CPU temp: 43.3°C | CPU load: 0.08
2025-06-07T11:07:44.247Z | CPU temp: 43.8°C | CPU load: 0.07
2025-06-07T11:07:54.252Z | CPU temp: 43.3°C | CPU load: 0.06
2025-06-07T11:08:04.253Z | CPU temp: 43.8°C | CPU load: 0.05
2025-06-07T11:08:14.253Z | CPU temp: 43.3°C | CPU load: 0.04
2025-06-07T11:08:24.259Z | CPU temp: 43.8°C | CPU load: 0.11
2025-06-07T11:08:34.260Z | CPU temp: 43.3°C | CPU load: 0.09
2025-06-07T11:08:44.262Z | CPU temp: 44.3°C | CPU load: 0.08
2025-06-07T11:08:54.268Z | CPU temp: 43.8°C | CPU load: 0.06
2025-06-07T11:09:04.268Z | CPU temp: 43.8°C | CPU load: 0.05
2025-06-07T11:09:14.262Z | CPU temp: 45.2°C | CPU load: 0.04
2025-06-07T11:09:24.276Z | CPU temp: 43.8°C | CPU load: 0.04
2025-06-07T11:09:34.277Z | CPU temp: 42.8°C | CPU load: 0.03
2025-06-07T11:09:44.279Z | CPU temp: 44.3°C | CPU load: 0.03
2025-06-07T11:09:54.284Z | CPU temp: 45.2°C | CPU load: 0.02
2025-06-07T11:10:04.287Z | CPU temp: 44.3°C | CPU load: 0.10
2025-06-07T11:10:14.292Z | CPU temp: 44.8°C | CPU load: 0.08
2025-06-07T11:10:24.294Z | CPU temp: 44.3°C | CPU load: 0.07
2025-06-07T11:10:34.293Z | CPU temp: 44.8°C | CPU load: 0.06
2025-06-07T11:10:44.294Z | CPU temp: 44.3°C | CPU load: 0.05
2025-06-07T11:10:54.302Z | CPU temp: 43.3°C | CPU load: 0.04
2025-06-07T11:11:04.303Z | CPU temp: 43.3°C | CPU load: 0.03
2025-06-07T11:11:14.303Z | CPU temp: 44.8°C | CPU load: 0.03
2025-06-07T11:11:24.309Z | CPU temp: 44.3°C | CPU load: 0.02
2025-06-07T11:11:34.311Z | CPU temp: 43.8°C | CPU load: 0.02
2025-06-07T11:11:44.311Z | CPU temp: 43.8°C | CPU load: 0.02
2025-06-07T11:11:54.317Z | CPU temp: 44.8°C | CPU load: 0.16
2025-06-07T11:12:04.317Z | CPU temp: 43.3°C | CPU load: 0.30
2025-06-07T11:12:14.318Z | CPU temp: 45.2°C | CPU load: 0.25
2025-06-07T11:12:24.321Z | CPU temp: 44.8°C | CPU load: 0.29
2025-06-07T11:12:34.322Z | CPU temp: 43.8°C | CPU load: 0.24
2025-06-07T11:12:44.323Z | CPU temp: 44.3°C | CPU load: 0.20
2025-06-07T11:12:54.321Z | CPU temp: 45.2°C | CPU load: 0.17
2025-06-07T11:13:04.322Z | CPU temp: 45.2°C | CPU load: 0.14
2025-06-07T11:13:14.334Z | CPU temp: 44.8°C | CPU load: 0.12
2025-06-07T11:13:24.336Z | CPU temp: 45.7°C | CPU load: 0.34
2025-06-07T11:13:34.338Z | CPU temp: 45.2°C | CPU load: 0.29
2025-06-07T11:13:44.340Z | CPU temp: 45.2°C | CPU load: 0.25
2025-06-07T11:13:54.345Z | CPU temp: 43.8°C | CPU load: 0.21
2025-06-07T11:14:04.346Z | CPU temp: 44.8°C | CPU load: 0.17
2025-06-07T11:14:14.348Z | CPU temp: 45.2°C | CPU load: 0.15
2025-06-07T11:14:24.350Z | CPU temp: 44.3°C | CPU load: 0.12
2025-06-07T11:14:34.355Z | CPU temp: 44.3°C | CPU load: 0.10
2025-06-07T11:14:44.349Z | CPU temp: 45.2°C | CPU load: 0.09
2025-06-07T11:14:54.360Z | CPU temp: 44.3°C | CPU load: 0.07
2025-06-07T11:15:04.355Z | CPU temp: 45.2°C | CPU load: 0.06
2025-06-07T11:15:14.364Z | CPU temp: 45.2°C | CPU load: 0.05
2025-06-07T11:15:24.368Z | CPU temp: 44.3°C | CPU load: 0.04
2025-06-07T11:15:34.370Z | CPU temp: 43.3°C | CPU load: 0.04
2025-06-07T11:15:44.371Z | CPU temp: 45.2°C | CPU load: 0.03
2025-06-07T11:15:54.376Z | CPU temp: 44.8°C | CPU load: 0.02
2025-06-07T11:16:04.375Z | CPU temp: 44.3°C | CPU load: 0.02
2025-06-07T11:16:14.379Z | CPU temp: 43.8°C | CPU load: 0.02
2025-06-07T11:16:24.382Z | CPU temp: 45.2°C | CPU load: 0.01
2025-06-07T11:16:34.382Z | CPU temp: 45.2°C | CPU load: 0.01
2025-06-07T11:16:44.384Z | CPU temp: 45.2°C | CPU load: 0.01
2025-06-07T11:16:54.392Z | CPU temp: 45.7°C | CPU load: 0.01
2025-06-07T11:17:04.391Z | CPU temp: 45.2°C | CPU load: 0.01
2025-06-07T11:17:14.391Z | CPU temp: 45.7°C | CPU load: 0.00
2025-06-07T11:17:24.395Z | CPU temp: 44.8°C | CPU load: 0.00
2025-06-07T11:17:34.386Z | CPU temp: 47.2°C | CPU load: 0.16
2025-06-07T11:17:44.388Z | CPU temp: 49.6°C | CPU load: 0.29
2025-06-07T11:17:54.402Z | CPU temp: 51.6°C | CPU load: 0.71
2025-06-07T11:18:04.403Z | CPU temp: 49.6°C | CPU load: 1.45
2025-06-07T11:18:14.403Z | CPU temp: 50.6°C | CPU load: 1.38
2025-06-07T11:18:24.403Z | CPU temp: 48.7°C | CPU load: 1.56
2025-06-07T11:18:34.398Z | CPU temp: 49.6°C | CPU load: 1.56
2025-06-07T11:18:44.408Z | CPU temp: 47.7°C | CPU load: 1.46
2025-06-07T11:18:54.413Z | CPU temp: 48.2°C | CPU load: 1.61
2025-06-07T11:19:04.413Z | CPU temp: 47.2°C | CPU load: 1.36
2025-06-07T11:19:14.415Z | CPU temp: 48.2°C | CPU load: 1.22
2025-06-07T11:19:24.421Z | CPU temp: 47.2°C | CPU load: 1.04
2025-06-07T11:19:34.420Z | CPU temp: 47.2°C | CPU load: 0.96
2025-06-07T11:19:44.425Z | CPU temp: 47.2°C | CPU load: 0.81
2025-06-07T11:19:54.429Z | CPU temp: 46.2°C | CPU load: 0.68
2025-06-07T11:20:04.428Z | CPU temp: 46.7°C | CPU load: 0.58
2025-06-07T11:20:14.421Z | CPU temp: 47.7°C | CPU load: 0.49
2025-06-07T11:20:24.435Z | CPU temp: 47.2°C | CPU load: 0.41
2025-06-07T11:20:34.436Z | CPU temp: 47.7°C | CPU load: 0.35
2025-06-07T11:20:44.429Z | CPU temp: 47.2°C | CPU load: 0.29
2025-06-07T11:20:54.435Z | CPU temp: 48.2°C | CPU load: 0.33
2025-06-07T11:21:04.438Z | CPU temp: 51.1°C | CPU load: 0.36
2025-06-07T11:21:14.440Z | CPU temp: 54.0°C | CPU load: 1.09
2025-06-07T11:21:24.442Z | CPU temp: 54.5°C | CPU load: 1.30
2025-06-07T11:21:34.442Z | CPU temp: 50.6°C | CPU load: 1.10
2025-06-07T11:21:44.444Z | CPU temp: 50.1°C | CPU load: 1.22
2025-06-07T11:21:54.449Z | CPU temp: 49.6°C | CPU load: 1.04
2025-06-07T11:22:04.449Z | CPU temp: 53.0°C | CPU load: 0.88
2025-06-07T11:22:14.451Z | CPU temp: 52.5°C | CPU load: 0.82
2025-06-07T11:22:24.450Z | CPU temp: 54.5°C | CPU load: 1.17
2025-06-07T11:22:34.449Z | CPU temp: 52.1°C | CPU load: 0.99
2025-06-07T11:22:44.450Z | CPU temp: 51.6°C | CPU load: 1.00
2025-06-07T11:22:54.464Z | CPU temp: 51.1°C | CPU load: 0.84
2025-06-07T11:23:04.454Z | CPU temp: 50.6°C | CPU load: 0.79
2025-06-07T11:23:14.464Z | CPU temp: 51.1°C | CPU load: 1.03
2025-06-07T11:23:24.469Z | CPU temp: 50.6°C | CPU load: 0.87
2025-06-07T11:23:34.464Z | CPU temp: 50.6°C | CPU load: 0.74
2025-06-07T11:23:44.460Z | CPU temp: 49.6°C | CPU load: 0.63
2025-06-07T11:23:54.466Z | CPU temp: 49.1°C | CPU load: 0.53
2025-06-07T11:24:04.476Z | CPU temp: 50.1°C | CPU load: 0.53
2025-06-07T11:24:14.468Z | CPU temp: 49.1°C | CPU load: 0.45
2025-06-07T11:24:24.474Z | CPU temp: 50.1°C | CPU load: 0.38
2025-06-07T11:24:34.475Z | CPU temp: 49.6°C | CPU load: 0.32
2025-06-07T11:24:44.476Z | CPU temp: 49.6°C | CPU load: 0.27
2025-06-07T11:24:54.482Z | CPU temp: 49.6°C | CPU load: 0.31
2025-06-07T11:25:04.482Z | CPU temp: 48.2°C | CPU load: 0.26
2025-06-07T11:25:14.484Z | CPU temp: 49.6°C | CPU load: 0.22
2025-06-07T11:25:24.497Z | CPU temp: 47.2°C | CPU load: 0.18
2025-06-07T11:25:34.489Z | CPU temp: 49.6°C | CPU load: 0.16
2025-06-07T11:25:44.492Z | CPU temp: 49.6°C | CPU load: 0.13
2025-06-07T11:25:54.500Z | CPU temp: 49.1°C | CPU load: 0.11
2025-06-07T11:26:04.495Z | CPU temp: 50.1°C | CPU load: 0.09
2025-06-07T11:26:14.500Z | CPU temp: 51.1°C | CPU load: 0.08
2025-06-07T11:26:24.501Z | CPU temp: 50.6°C | CPU load: 0.15
2025-06-07T11:26:34.501Z | CPU temp: 50.6°C | CPU load: 0.12
2025-06-07T11:26:44.502Z | CPU temp: 49.6°C | CPU load: 0.18
2025-06-07T11:26:54.516Z | CPU temp: 50.1°C | CPU load: 0.16
2025-06-07T11:27:04.508Z | CPU temp: 51.6°C | CPU load: 0.13
2025-06-07T11:27:14.509Z | CPU temp: 50.1°C | CPU load: 0.19
2025-06-07T11:27:24.520Z | CPU temp: 50.1°C | CPU load: 0.16
2025-06-07T11:27:34.512Z | CPU temp: 50.6°C | CPU load: 0.14
2025-06-07T11:27:44.514Z | CPU temp: 49.1°C | CPU load: 0.11
2025-06-07T11:27:54.518Z | CPU temp: 49.1°C | CPU load: 0.10
2025-06-07T11:28:04.519Z | CPU temp: 50.1°C | CPU load: 0.08
2025-06-07T11:28:14.520Z | CPU temp: 50.1°C | CPU load: 0.07
2025-06-07T11:28:24.521Z | CPU temp: 49.1°C | CPU load: 0.06
2025-06-07T11:28:34.522Z | CPU temp: 51.1°C | CPU load: 0.05
2025-06-07T11:28:44.522Z | CPU temp: 49.6°C | CPU load: 0.04
2025-06-07T11:28:54.528Z | CPU temp: 51.1°C | CPU load: 0.03
2025-06-07T11:29:04.528Z | CPU temp: 50.6°C | CPU load: 0.03
2025-06-07T11:29:14.530Z | CPU temp: 51.1°C | CPU load: 0.02
2025-06-07T11:29:24.534Z | CPU temp: 49.6°C | CPU load: 0.02
2025-06-07T11:29:34.544Z | CPU temp: 50.6°C | CPU load: 0.02
2025-06-07T11:29:44.536Z | CPU temp: 50.1°C | CPU load: 0.01
2025-06-07T11:29:54.542Z | CPU temp: 49.6°C | CPU load: 0.01
2025-06-07T11:30:04.542Z | CPU temp: 50.1°C | CPU load: 0.08
2025-06-07T11:30:14.543Z | CPU temp: 49.6°C | CPU load: 0.07
2025-06-07T11:30:24.546Z | CPU temp: 50.1°C | CPU load: 0.06
2025-06-07T11:30:34.546Z | CPU temp: 50.1°C | CPU load: 0.05
2025-06-07T11:30:44.553Z | CPU temp: 49.6°C | CPU load: 0.04
2025-06-07T11:30:54.552Z | CPU temp: 49.6°C | CPU load: 0.03
2025-06-07T11:31:04.552Z | CPU temp: 50.1°C | CPU load: 0.03
2025-06-07T11:31:14.552Z | CPU temp: 49.1°C | CPU load: 0.02
2025-06-07T11:31:24.558Z | CPU temp: 49.6°C | CPU load: 0.09
2025-06-07T11:31:34.559Z | CPU temp: 50.6°C | CPU load: 0.15
2025-06-07T11:31:44.560Z | CPU temp: 50.6°C | CPU load: 0.21
2025-06-07T11:31:54.565Z | CPU temp: 49.1°C | CPU load: 0.18
2025-06-07T11:32:04.566Z | CPU temp: 51.1°C | CPU load: 0.15
2025-06-07T11:32:14.567Z | CPU temp: 49.6°C | CPU load: 0.21
2025-06-07T11:32:24.583Z | CPU temp: 49.1°C | CPU load: 0.17
2025-06-07T11:32:34.573Z | CPU temp: 50.1°C | CPU load: 0.15
2025-06-07T11:32:44.573Z | CPU temp: 50.1°C | CPU load: 0.12
2025-06-07T11:32:54.579Z | CPU temp: 49.6°C | CPU load: 0.10
2025-06-07T11:33:04.580Z | CPU temp: 51.1°C | CPU load: 0.09
2025-06-07T11:33:14.581Z | CPU temp: 49.1°C | CPU load: 0.07
2025-06-07T11:33:24.584Z | CPU temp: 49.1°C | CPU load: 0.06
2025-06-07T11:33:34.586Z | CPU temp: 49.6°C | CPU load: 0.05
2025-06-07T11:33:44.585Z | CPU temp: 51.1°C | CPU load: 0.20
2025-06-07T11:33:54.591Z | CPU temp: 49.6°C | CPU load: 0.17
2025-06-07T11:34:04.591Z | CPU temp: 50.1°C | CPU load: 0.14
2025-06-07T11:34:14.592Z | CPU temp: 50.1°C | CPU load: 0.12
2025-06-07T11:34:24.592Z | CPU temp: 50.1°C | CPU load: 0.10
2025-06-07T11:34:34.604Z | CPU temp: 50.1°C | CPU load: 0.08
2025-06-07T11:34:44.594Z | CPU temp: 50.1°C | CPU load: 0.07
2025-06-07T11:34:54.598Z | CPU temp: 49.6°C | CPU load: 0.06
2025-06-07T11:35:04.599Z | CPU temp: 50.6°C | CPU load: 0.05
2025-06-07T11:35:14.600Z | CPU temp: 51.1°C | CPU load: 0.19
2025-06-07T11:35:24.601Z | CPU temp: 50.1°C | CPU load: 0.46
2025-06-07T11:35:34.601Z | CPU temp: 50.1°C | CPU load: 0.39
2025-06-07T11:35:44.616Z | CPU temp: 52.1°C | CPU load: 0.33
2025-06-07T11:35:54.608Z | CPU temp: 50.6°C | CPU load: 0.28
2025-06-07T11:36:04.609Z | CPU temp: 49.6°C | CPU load: 0.24
2025-06-07T11:36:14.610Z | CPU temp: 50.1°C | CPU load: 0.20
2025-06-07T11:36:24.615Z | CPU temp: 50.6°C | CPU load: 0.17
2025-06-07T11:36:34.615Z | CPU temp: 50.6°C | CPU load: 0.14
2025-06-07T11:36:44.616Z | CPU temp: 50.1°C | CPU load: 0.35
2025-06-07T11:36:54.621Z | CPU temp: 49.6°C | CPU load: 0.30
2025-06-07T11:37:04.623Z | CPU temp: 49.1°C | CPU load: 0.25
2025-06-07T11:37:14.623Z | CPU temp: 51.1°C | CPU load: 0.21
2025-06-07T11:37:24.628Z | CPU temp: 51.1°C | CPU load: 0.18
2025-06-07T11:37:34.628Z | CPU temp: 50.6°C | CPU load: 0.15
2025-06-07T11:37:44.629Z | CPU temp: 50.6°C | CPU load: 0.21
2025-06-07T11:37:54.635Z | CPU temp: 50.1°C | CPU load: 0.26
2025-06-07T11:38:04.636Z | CPU temp: 50.1°C | CPU load: 0.29
2025-06-07T11:38:14.639Z | CPU temp: 50.1°C | CPU load: 0.25
2025-06-07T11:38:24.640Z | CPU temp: 49.6°C | CPU load: 0.28
2025-06-07T11:38:34.648Z | CPU temp: 50.6°C | CPU load: 0.24
2025-06-07T11:38:44.642Z | CPU temp: 50.1°C | CPU load: 0.20
2025-06-07T11:38:54.645Z | CPU temp: 49.1°C | CPU load: 0.17
2025-06-07T11:39:04.656Z | CPU temp: 50.1°C | CPU load: 0.14
2025-06-07T11:39:14.647Z | CPU temp: 49.6°C | CPU load: 0.12
2025-06-07T11:39:24.652Z | CPU temp: 49.1°C | CPU load: 0.10
2025-06-07T11:39:34.652Z | CPU temp: 50.1°C | CPU load: 0.09
2025-06-07T11:39:44.654Z | CPU temp: 50.1°C | CPU load: 0.15
2025-06-07T11:39:54.657Z | CPU temp: 48.7°C | CPU load: 0.28
2025-06-07T11:40:04.658Z | CPU temp: 49.6°C | CPU load: 0.24
2025-06-07T11:40:14.658Z | CPU temp: 49.1°C | CPU load: 0.20
2025-06-07T11:40:24.664Z | CPU temp: 48.7°C | CPU load: 0.17
2025-06-07T11:40:34.665Z | CPU temp: 49.6°C | CPU load: 0.30
2025-06-07T11:40:44.674Z | CPU temp: 49.6°C | CPU load: 0.26
2025-06-07T11:40:54.676Z | CPU temp: 48.2°C | CPU load: 0.30
2025-06-07T11:41:04.677Z | CPU temp: 48.2°C | CPU load: 0.25
2025-06-07T11:41:14.671Z | CPU temp: 49.6°C | CPU load: 0.37
2025-06-07T11:41:24.682Z | CPU temp: 49.1°C | CPU load: 0.32
2025-06-07T11:41:34.679Z | CPU temp: 49.6°C | CPU load: 0.27
2025-06-07T11:41:44.677Z | CPU temp: 49.6°C | CPU load: 0.22
2025-06-07T11:41:54.681Z | CPU temp: 50.1°C | CPU load: 0.19
2025-06-07T11:42:04.682Z | CPU temp: 49.1°C | CPU load: 0.16
2025-06-07T11:42:14.682Z | CPU temp: 49.1°C | CPU load: 0.14
2025-06-07T11:42:24.686Z | CPU temp: 50.1°C | CPU load: 0.19
2025-06-07T11:42:34.694Z | CPU temp: 50.6°C | CPU load: 0.16
2025-06-07T11:42:44.695Z | CPU temp: 49.6°C | CPU load: 0.13
2025-06-07T11:42:54.700Z | CPU temp: 48.7°C | CPU load: 0.19
2025-06-07T11:43:04.702Z | CPU temp: 48.7°C | CPU load: 0.32
